1.743000, 26.065307, 22.823687, 29.861482, 29.861482, 29.899384, 39.735869
1.747000, 26.156586, 22.817450, 29.958457, 29.958457, 29.899384, 39.822472
1.752000, 26.270649, 22.809210, 30.088725, 30.088725, 29.899384, 39.930690
1.766000, 26.589790, 22.783518, 30.268597, 30.268597, 30.539864, 40.233481
1.771000, 26.703677, 22.773407, 30.400409, 30.400409, 30.539864, 40.341533
1.775000, 26.794750, 22.764965, 30.535841, 30.535841, 30.539864, 40.427940
1.781000, 26.931294, 22.751713, 30.720307, 30.720307, 31.135233, 40.557488
1.785000, 27.022278, 22.742486, 30.883951, 30.883951, 31.135233, 40.643810
1.789000, 27.113224, 22.732945, 30.982228, 30.982228, 31.135233, 40.730097
1.794000, 27.226852, 22.720579, 31.114316, 31.114316, 31.135233, 40.837903
1.800000, 27.340416, 22.707723, 31.192756, 31.192756, 31.680834, 40.945650
1.803000, 27.431221, 22.697087, 31.264033, 31.264033, 31.680834, 41.031802
